critical_vuln;high_vuln;medium_vuln;dt_created;issues_list;tool;cd_month_start;id_vulnerability;scan_date
0;1;5;30/07/2023;['HstsNotEnabled,RequireJsOutOfDate,MissingXssProtectionHeader,EmailDisclosure,MissingXFrameOptionsHeader,ForbiddenResource,WeakCiphersDetected,AnonAuthDetected,CookieNotMarkedAsSecure,CookieNotMarkedAsHttpOnly,SameSiteCookieNotImplemented,JqueryOutOfDate,AngularjsOutOfDate,CspNotImplemented,ReferrerPolicyNotImplemented,BootstrapjsOutOfDate,MissingContentTypeHeader,LoginPageIdentified,InternalServerError,PossibleXss,AutoCompleteEnabled,AutoCompleteEnabledPasswordField'];DAST;01/07/2023;95;01/08/2023
0;2;1;29/07/2023;['CookieNotMarkedAsSecure,CookieNotMarkedAsHttpOnly,SameSiteCookieNotImplemented,HstsErrors,MissingXssProtectionHeader,MissingXFrameOptionsHeader,ForbiddenResource,WeakCiphersDetected,AnonAuthDetected,CspNotImplemented,ReferrerPolicyNotImplemented,HtaccessIdentified,JqueryOutOfDate,AngularjsOutOfDate,RequireJsOutOfDate,HighchartsOutOfDate,LoginPageIdentified,EmailDisclosure,InternalServerError,FileUploadFound'];DAST;01/07/2023;96;01/08/2023
0;1;3;30/07/2023;['SameSiteCookieNotImplemented,HstsErrors,WeakCiphersDetected,MissingXssProtectionHeader,JqueryOutOfDate,BootstrapjsOutOfDate,EmailDisclosure,MissingXFrameOptionsHeader,ReverseTabnabbing,SubResourceIntegrityNotImplemented,CspNotImplemented,ReferrerPolicyNotImplemented,InternalServerError,MomentjsOutOfDate'];DAST;01/07/2023;97;01/08/2023
0;0;0;30/07/2023;['SameSiteCookieNotImplemented,SubResourceIntegrityNotImplemented,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,HstsErrors,WeakCiphersDetected,ForbiddenResource,ReferrerPolicyNotImplemented,InternalServerError'];DAST;01/07/2023;98;01/08/2023
0;0;0;30/07/2023;['HstsErrors,WeakCiphersDetected,MissingXssProtectionHeader,ForbiddenResource,AutoCompleteEnabled,AutoCompleteEnabledPasswordField,JqueryOutOfDate'];DAST;01/07/2023;99;01/08/2023
0;0;1;30/07/2023;['SameSiteCookieNotImplemented,SubResourceIntegrityNotImplemented,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,HstsErrors,EmailDisclosure,ForbiddenResource,ReferrerPolicyNotImplemented,InternalServerError'];DAST;01/07/2023;100;01/08/2023
0;0;2;28/07/2023;['ReverseTabnabbing,SubResourceIntegrityNotImplemented,CookieNotMarkedAsSecure,SameSiteCookieNotImplemented,MissingXFrameOptionsHeader,JqueryOutOfDate,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,HstsErrors,WeakCiphersDetected,ForbiddenResource,OptionsMethodEnabled,InternalServerError,EmailDisclosure,CsrfDetected,MisconfiguredAccessControlOrigin'];DAST;01/07/2023;101;01/08/2023
0;0;0;29/07/2023;['SameSiteCookieNotImplemented,SubResourceIntegrityNotImplemented,MissingXssProtectionHeader,CspNotImplemented,HstsErrors,InternalServerError,MissingXFrameOptionsHeader,ForbiddenResource'];DAST;01/07/2023;102;01/08/2023
0;0;1;29/07/2023;['HstsNotEnabled,MissingXssProtectionHeader,InternalServerError,MissingXFrameOptionsHeader,CspNotImplemented,ReferrerPolicyNotImplemented,WeakCiphersDetected'];DAST;01/07/2023;103;01/08/2023
0;1;6;30/07/2023;['IisVersionDisclosure,AspNetVersionDisclosure,MvcOutOfDate,MvcVersionDisclosure,AspNetIdentified,TlsVersion1Support,TlsVersion11Support,WeakCiphersDetected,HstsErrors,AspNetStackTrace,MissingXFrameOptionsHeader,MissingXssProtectionHeader,EmailDisclosure,JqueryMigrateOutOfDate,JqueryOutOfDate,PossibleInternalWindowsPathLeakage,MomentjsOutOfDate,ProgrammingErrorMessages,ForbiddenResource,CspNotImplemented,ReferrerPolicyNotImplemented,CsrfDetected,JqueryUiDialogOutOfDate,JqueryUiAutocompleteOutOfDate,JqueryUiTooltipOutOfDate,UNCServerAndShareDisclosure,InternalServerError,AutoCompleteEnabled,SubResourceIntegrityNotImplemented,BackupFileFound'];DAST;01/07/2023;104;01/08/2023
0;0;0;29/07/2023;['OptionsMethodEnabled,AuthenticationRequired,MisconfiguredAccessControlOrigin,ModernizrOutOfDate,MissingXFrameOptionsHeader,ForbiddenResource,WeakCiphersDetected,TlsVersion11Support,TlsVersion1Support,HstsErrors,LoginPageIdentified,ReferrerPolicyNotImplemented,CspNotImplemented,MissingXssProtectionHeader,CsrfDetected,SameSiteCookieNotImplemented,CookieNotMarkedAsHttpOnly,SessionCookieNotMarkedAsSecure,AutoCompleteEnabledPasswordField,AutoCompleteEnabled,IisIdentified,IisVersionDisclosure,EmailDisclosure'];DAST;01/07/2023;105;01/08/2023
0;2;1;29/07/2023;['HstsErrors,WeakCiphersDetected,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,TomcatOutOfDate,TomcatVersionDisclosure,TomcatIdentified,OptionsMethodEnabled,CsrfDetected,JavaStackTraceDisclosure,SessionCookieNotMarkedAsSecure,SameSiteCookieNotImplemented'];DAST;01/07/2023;106;01/08/2023
0;0;2;31/07/2023;['AuthenticationRequired,IisVersionDisclosure,AspNetIdentified,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,HstsErrors,TlsVersion1Support,TlsVersion11Support,WeakCiphersDetected,AspNetVersionDisclosure,AspNetStackTrace'];DAST;01/07/2023;107;01/08/2023
0;1;0;30/07/2023;['NginxOutOfDate,NginxVersionDisclosure,NginxIdentified,WeakCiphersDetected,HstsErrors,MissingXFrameOptionsHeader,InternalServerError,MissingXssProtectionHeader'];DAST;01/07/2023;108;01/08/2023
0;1;2;29/07/2023;['CookieNotMarkedAsSecure,SameSiteCookieNotImplemented,ApacheIdentified,MissingXFrameOptionsHeader,JqueryOutOfDate,AngularjsOutOfDate,MissingXssProtectionHeader,CspNotImplemented,HstsNotEnabled,WeakCiphersDetected,EmailDisclosure,ForbiddenResource,ReferrerPolicyNotImplemented'];DAST;01/07/2023;109;01/08/2023
0;0;0;29/07/2023;['HstsErrors,WeakCiphersDetected,ReferrerPolicyNotImplemented,CspNotImplemented,MissingXssProtectionHeader,MissingXFrameOptionsHeader'];DAST;01/07/2023;110;01/08/2023
0;0;0;06/07/2023;['CsrfDetected,JqueryOutOfDate,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,WeakCiphersDetected,HstsErrors,MissingXFrameOptionsHeader,InternalServerError,SameSiteCookieNotImplemented,SubResourceIntegrityNotImplemented'];DAST;01/07/2023;111;01/08/2023
0;0;3;30/07/2023;['RedirectBodyTooLarge,IisVersionDisclosure,AspNetVersionDisclosure,AspNetIdentified,IisIdentified,AutoCompleteEnabled,AutoCompleteEnabledPasswordField,CsrfDetected,MissingXssProtectionHeader,HstsNotEnabled,ForbiddenResource,PossibleInternalWindowsPathLeakage,AuthenticationRequired,MissingXFrameOptionsHeader,CspNotImplemented,ReferrerPolicyNotImplemented,TlsVersion1Support,TlsVersion11Support,WeakCiphersDetected,EmailDisclosure,JqueryOutOfDate,ProgrammingErrorMessages,JqueryUiDialogOutOfDate,FileUploadFound,InternalServerError,AspNetStackTrace'];DAST;01/07/2023;112;01/08/2023
0;0;0;30/07/2023;['MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,HstsErrors,WeakCiphersDetected,InternalServerError,JwtDetected,GqlIdentified,GqlIdentified'];DAST;01/07/2023;113;01/08/2023
10;8;9;30/07/2023;['AutoCompleteEnabled,AutoCompleteEnabledPasswordField,PasswordFormOverHttp,CookieNotMarkedAsHttpOnly,SameSiteCookieNotImplemented,CsrfDetected,MissingXFrameOptionsHeader,JqueryOutOfDate,ModernizrOutOfDate,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,LoginPageIdentified,SslCertificateHostnameMismatch,SslCertificateSignedByUntrustedRoot,ExpiredSslCertificate,WeakSignatureAlgorithmDetected,HstsNotEnabled,TlsVersion1Support,TlsVersion11Support,WeakCiphersDetected,HighchartsOutOfDate,ForbiddenResource,PossibleInternalWindowsPathLeakage,EmailDisclosure,JqueryUiAutocompleteOutOfDate,JqueryValidationOutOfDate,FileUploadFound,OpenSslOutOfDate,OpenSslVersionDisclosure,OpenSslIdentified,ReverseTabnabbing,SubResourceIntegrityNotImplemented,Xss,Xss,Xss,FrameInjection,Xss,Xss,MisconfiguredAccessControlOrigin,InternalServerError'];DAST;01/07/2023;114;01/08/2023
0;6;0;22/08/2022;['CVE-2023-30533', 'Cxdca8e59f-8bfe', 'CVE-2022-46175', 'CVE-2022-25883', 'Cxda14f253-4e52', 'Cx8bc4df28-fcf5', 'Cxc7705965-e0f0'];SCA;01/08/2022;115;15/08/2023
0;1;1;19/09/2022;['Cx46691637-14e8', 'CVE-2021-31957'];SCA;01/09/2022;116;15/08/2023
0;52;81;10/08/2022;['CVE-2016-5007', 'CVE-2021-22096', 'CVE-2018-1272', 'CVE-2022-22971', 'CVE-2022-22970', 'CVE-2021-22060', 'CVE-2022-22950', 'CVE-2020-5397', 'CVE-2020-5421', 'CVE-2018-11040', 'CVE-2018-11039', 'CVE-2018-15756', 'CVE-2016-1000027', 'CVE-2023-20863', 'CVE-2023-20861', 'CVE-2022-22965', 'CVE-2018-1271', 'CVE-2016-9878', 'CVE-2016-7051', 'CVE-2019-10086', 'CVE-2014-0114', 'Cxeb68d52e-5509', 'CVE-2018-14721', 'CVE-2020-14060', 'CVE-2020-10969', 'CVE-2020-11619', 'CVE-2020-11113', 'CVE-2020-35491', 'CVE-2020-36189', 'CVE-2020-10968', 'CVE-2020-9546', 'CVE-2020-36180', 'CVE-2018-14720', 'CVE-2020-9547', 'CVE-2019-12384', 'CVE-2019-14893', 'CVE-2019-17267', 'CVE-2020-24616', 'CVE-2020-14061', 'CVE-2017-7525', 'CVE-2021-20190', 'CVE-2020-14195', 'CVE-2018-19362', 'CVE-2019-16942', 'CVE-2019-16943', 'CVE-2020-11112', 'CVE-2020-14062', 'CVE-2018-14719', 'CVE-2020-36182', 'CVE-2020-10673', 'CVE-2020-36188', 'CVE-2020-36181', 'CVE-2020-8840', 'CVE-2017-15095', 'CVE-2020-25649', 'CVE-2020-11620', 'CVE-2018-19361', 'CVE-2020-36186', 'CVE-2020-9548', 'CVE-2020-36187', 'CVE-2020-36179', 'CVE-2020-36185', 'CVE-2017-17485', 'CVE-2019-16335', 'CVE-2022-42003', 'CVE-2018-7489', 'CVE-2019-12814', 'CVE-2020-24750', 'CVE-2020-36183', 'CVE-2018-12022', 'CVE-2019-17531', 'CVE-2018-11307', 'CVE-2019-14439', 'CVE-2020-35490', 'CVE-2020-11111', 'CVE-2019-12086', 'CVE-2018-14718', 'CVE-2020-10672', 'CVE-2019-14892', 'CVE-2019-14379', 'CVE-2018-12023', 'CVE-2020-36184', 'CVE-2020-10650', 'CVE-2020-36518', 'CVE-2019-20330', 'CVE-2019-14540', 'CVE-2018-19360', 'CVE-2020-35728', 'CVE-2018-5968', 'CVE-2022-42004', 'CVE-2020-10683', 'CVE-2018-1000632', 'CVE-2022-23302', 'CVE-2021-4104', 'CVE-2022-23305', 'CVE-2019-17571', 'CVE-2022-23307', 'CVE-2017-12626', 'CVE-2016-1000346', 'CVE-2020-15522', 'CVE-2016-1000339', 'CVE-2016-1000341', 'CVE-2023-33201', 'Cxa9261daf-3755', 'CVE-2016-1000352', 'CVE-2020-26939', 'CVE-2016-1000338', 'CVE-2016-1000344', 'CVE-2018-1000613', 'CVE-2016-1000342', 'CVE-2016-1000343', 'CVE-2016-1000340', 'CVE-2019-17359', 'CVE-2016-1000345', 'CVE-2019-3802', 'CVE-2019-3797', 'CVE-2016-6652', 'CVE-2018-10237', 'CVE-2020-8908', 'CVE-2023-2976', 'CVE-2016-3720', 'Cx78f40514-81ff', 'Cx8bc13cba-30bf', 'CVE-2018-1273', 'CVE-2018-1274', 'CVE-2020-25638', 'CVE-2019-14900', 'CVE-2020-5408', 'CVE-2019-11272', 'CVE-2019-3795', 'CVE-2022-22976', 'CVE-2016-9879', 'CVE-2018-1199', 'CVE-2022-31690', 'CVE-2021-22112', 'CVE-2022-22978', 'CVE-2022-22968'];SCA;01/08/2022;117;15/08/2023
0;0;0;02/03/2023;[];SCA;01/03/2023;118;15/08/2023
0;56;81;07/11/2022;['CVE-2019-8331', 'CVE-2018-20676', 'CVE-2016-10735', 'CVE-2018-14040', 'CVE-2018-20677', 'CVE-2018-14042', 'CVE-2022-24785', 'CVE-2017-18214', 'CVE-2016-4055', 'Cx5c009a1a-2054', 'CVE-2021-32012', 'CVE-2023-30533', 'CVE-2021-32013', 'CVE-2021-32014', 'CVE-2021-42550', 'CVE-2014-0114', 'CVE-2016-7051', 'CVE-2018-14721', 'CVE-2020-14060', 'CVE-2020-10969', 'CVE-2020-11619', 'CVE-2020-11113', 'CVE-2020-35491', 'CVE-2020-36189', 'CVE-2020-10968', 'CVE-2020-9546', 'CVE-2020-36180', 'CVE-2018-14720', 'CVE-2020-9547', 'CVE-2019-12384', 'CVE-2019-14893', 'CVE-2019-17267', 'CVE-2020-24616', 'CVE-2020-14061', 'CVE-2017-7525', 'CVE-2021-20190', 'CVE-2020-14195', 'CVE-2018-19362', 'CVE-2019-16942', 'CVE-2019-16943', 'CVE-2020-11112', 'CVE-2020-14062', 'CVE-2018-14719', 'CVE-2020-36182', 'CVE-2020-10673', 'CVE-2020-36188', 'CVE-2020-36181', 'CVE-2020-8840', 'CVE-2017-15095', 'CVE-2020-25649', 'CVE-2020-11620', 'CVE-2018-19361', 'CVE-2020-36186', 'CVE-2020-9548', 'CVE-2020-36187', 'CVE-2020-36179', 'CVE-2020-36185', 'CVE-2017-17485', 'CVE-2019-16335', 'CVE-2022-42003', 'CVE-2018-7489', 'CVE-2019-12814', 'CVE-2020-24750', 'CVE-2020-36183', 'CVE-2018-12022', 'CVE-2019-17531', 'CVE-2018-11307', 'CVE-2019-14439', 'CVE-2020-35490', 'CVE-2020-11111', 'CVE-2019-12086', 'CVE-2018-14718', 'CVE-2020-10672', 'CVE-2019-14892', 'CVE-2019-14379', 'CVE-2018-12023', 'CVE-2020-36184', 'CVE-2020-10650', 'CVE-2020-36518', 'CVE-2019-20330', 'CVE-2019-14540', 'CVE-2018-19360', 'CVE-2020-35728', 'CVE-2018-5968', 'CVE-2022-42004', 'CVE-2023-1436', 'CVE-2022-45693', 'CVE-2022-40149', 'CVE-2022-40150', 'CVE-2022-45685', 'Cx18bb8d98-18e8', 'CVE-2023-26116', 'CVE-2019-10768', 'Cxd034cc8e-79f3', 'Cxf013a387-1fbe', 'CVE-2023-26118', 'CVE-2019-14863', 'Cxcad95f4c-ad21', 'CVE-2023-26117', 'Cxc6dff9ba-ff4a', 'Cxb721c5e9-103a', 'CVE-2020-7676', 'CVE-2022-25869', 'CVE-2022-22965', 'CVE-2020-5397', 'CVE-2018-1271', 'CVE-2018-1272', 'CVE-2018-11040', 'CVE-2016-1000027', 'CVE-2016-9878', 'Cxeb68d52e-5509', 'CVE-2015-5262', 'CVE-2014-3577', 'CVE-2020-13956', 'CVE-2022-22970', 'CVE-2022-25844', 'CVE-2020-15250', 'CVE-2020-10683', 'CVE-2018-1000632', 'CVE-2022-22968', 'CVE-2023-20863', 'CVE-2023-20861', 'CVE-2022-22950', 'Cx78f40514-81ff', 'CVE-2022-23302', 'CVE-2021-4104', 'CVE-2022-23305', 'CVE-2019-17571', 'CVE-2022-23307', 'CVE-2016-5007', 'CVE-2021-22096', 'CVE-2022-22971', 'CVE-2021-22060', 'CVE-2015-5211', 'CVE-2020-5421', 'CVE-2018-11039', 'CVE-2018-15756', 'CVE-2019-3774', 'CVE-2020-5411', 'CVE-2020-25638', 'CVE-2019-14900'];SCA;01/11/2022;119;15/08/2023
;0;172;12/08/2023;['CSRF', 'Path Traversal', 'Insecure Cookie', 'Cleansing Canonicalization and Comparison Errors', 'Use of Insufficiently Random Values', 'Missing Content Security Policy', 'Missing X Frame Options', 'Use Of Hardcoded Password', 'Undocumented API'];SAST;01/08/2023;120;15/08/2023
;25;4;12/08/2023;['Prototype Pollution', 'Client Dynamic File Inclusion', 'Client Privacy Violation', 'Angular Improper Type Pipe Usage', 'Missing HSTS Header', 'Unsafe Use Of Target blank', 'Angular Deprecated API', 'Client Server Empty Password', 'Potential Clickjacking on Legacy Browsers', 'Log Forging', 'Client Use Of Iframe Without Sandbox'];SAST;01/08/2023;121;15/08/2023
;7;1080;14/08/2023;['Reflected XSS All Clients', 'Client DOM XSS', 'SSRF', 'Unchecked Input for Loop Condition', 'Unsafe Object Binding', 'HttpOnlyCookies', 'Unchecked Input For Loop Condition', 'CGI Stored XSS', 'Cleartext Submission of Sensitive Information', 'HttpOnlyCookies In Config', 'Missing HSTS Header', 'Log Forging', 'Blind SQL Injections', 'Spring Overly Permissive Cross Origin Resource Sharing Policy', 'Improper Exception Handling', 'Client DOM Open Redirect', 'Stored Log Forging', 'Heap Inspection', 'Improper Resource Access Authorization', 'Portability Flaw Locale Dependent Comparison', 'Use Of Hardcoded Password In Config', 'TruffleHog HighEntropy Strings', 'Insufficiently Protected Credentials', 'Escape False', 'Race Condition Format Flaw', 'Unprotected Cookie', 'Unsafe Use Of Target blank', 'Trust Boundary Violation in Session Variables', 'Spring Use Of Hardcoded Password', 'Client Password In Comment', 'Use of Deprecated or Obsolete Functions', 'Missing X Frame Options', 'Spring Missing Expect CT Header', 'Spring Missing Content Security Policy', 'Sensitive Cookie in HTTPS Session Without Secure Attribute', 'Information Exposure Through an Error Message', 'Serializable Class Containing Sensitive Data', 'Public Data Assigned to Private Array', 'Private Array Returned From A Public Method', 'Client Hardcoded Domain', 'Client JQuery Deprecated Symbols', 'Potential Clickjacking on Legacy Browsers', 'Cookie Overly Broad Path', 'Missing Content Security Policy', 'Java Find Imports', 'Java Find Methods', 'Undocumented API', 'Suspicious Endpoints', 'Spring Missing Object Level Authorization'];SAST;01/08/2023;122;15/08/2023
;3;90;15/08/2023;['SQL Injection', 'Stored XSS', 'Unsafe Object Binding', 'Input Path Not Canonicalized', 'Relative Path Traversal', 'SSRF', 'Cleartext Submission of Sensitive Information', 'SSL Verification Bypass', 'Absolute Path Traversal', 'Missing HSTS Header', 'Unchecked Input for Loop Condition', 'Spring CSRF', 'Log Forging', 'Spring Overly Permissive Cross Origin Resource Sharing Policy', 'Stored Log Forging', 'TruffleHog HighEntropy Strings', 'Improper Exception Handling', 'Improper Resource Access Authorization', 'Use Of Hardcoded Password In Config', 'Spring Missing Function Level Authorization', 'Incorrect Permission Assignment For Critical Resources', 'Heap Inspection', 'Spring Use Of Hardcoded Password', 'Information Exposure Through an Error Message', 'Insufficiently Protected Credentials', 'Unrestricted File Upload', 'Default Definer Rights in Method Definition', 'Blind SQL Injections', 'Uncontrolled Memory Allocation', 'Object Hijack', 'Race Condition Format Flaw', 'Use Of Hardcoded Password', 'Spring Missing Content Security Policy', 'Spring Missing Expect CT Header', 'Java Find Methods', 'Java Find Imports', 'Undocumented API', 'Spring Missing Object Level Authorization', 'Suspicious Endpoints'];SAST;01/08/2023;123;15/08/2023
;0;0;14/08/2023;['Prototype Pollution', 'Client HTML5 Store Sensitive data In Web Storage', 'Missing HSTS Header', 'React Deprecated', 'Use Of Hardcoded Password', 'JSON Hijacking', 'Potential Clickjacking on Legacy Browsers', 'Missing CSP Header'];SAST;01/08/2023;124;15/08/2023
;58;29;16/08/2023;['Second Order SQL Injection', 'Filtering Sensitive Logs', 'SSL Verification Bypass', 'Use Of Hardcoded Password', 'Log Forging', 'Stored Code Injection', 'Information Exposure Through an Error Message', 'Python Find Methods', 'Python Find Imports'];SAST;01/08/2023;125;15/08/2023
;2;1;15/08/2023;['Client DOM XSS', 'Client HTML5 Store Sensitive data In Web Storage', 'Client Weak Cryptographic Hash', 'Client Use Of Iframe Without Sandbox', 'Client Hardcoded Domain', 'Client DOM Open Redirect', 'Unsafe Use Of Target blank', 'Client Overly Permissive Message Posting', 'Potential Clickjacking on Legacy Browsers'];SAST;01/08/2023;126;15/08/2023
;7;20;12/08/2023;['Reflected XSS All Clients', 'Stored XSS', 'Privacy Violation', 'Improper Restriction of Stored XXE Ref', 'Cleartext Submission of Sensitive Information', 'Improper Restriction of XXE Ref', 'HttpOnlyCookies In Config', 'Missing HSTS Header', 'TruffleHog HighEntropy Strings', 'Improper Exception Handling', 'Incorrect Permission Assignment For Critical Resources', 'Log Forging', 'Improper Resource Shutdown or Release', 'Heap Inspection', 'Portability Flaw Locale Dependent Comparison', 'Information Exposure Through an Error Message', 'Improper Resource Access Authorization', 'Race Condition Format Flaw', 'Escape False', 'Object Hijack', 'Potential ReDoS', 'Uncaught Exception', 'Improper Resource Locking', 'Use Of Hardcoded Password In Config', 'Missing Content Security Policy', 'Potential Clickjacking on Legacy Browsers', 'Missing X Frame Options', 'Java Find Methods', 'Java Find Imports', 'Just One of Equals and Hash code Defined'];SAST;01/08/2023;127;15/08/2023
;0;0;12/08/2023;['Client Dynamic File Inclusion', 'Client Potential XSS'];SAST;01/08/2023;128;15/08/2023
0;21;15;27/10/2022;['CVE-2016-1000027', 'CVE-2023-20863', 'CVE-2023-20861', 'CVE-2023-20860', 'CVE-2023-38286', 'CVE-2022-25857', 'CVE-2022-38751', 'CVE-2022-1471', 'CVE-2022-41854', 'CVE-2022-38752', 'CVE-2022-38749', 'CVE-2022-38750', 'CVE-2020-15522', 'CVE-2023-33201', 'Cxa9261daf-3755', 'CVE-2022-45143', 'CVE-2022-42252', 'CVE-2023-28708', 'CVE-2022-41946', 'CVE-2022-31197', 'CVE-2022-31692', 'CVE-2023-34034', 'CVE-2023-20862', 'CVE-2022-31690', 'CVE-2023-20873', 'CVE-2023-20883', 'CVE-2022-40151', 'CVE-2022-40152', 'CVE-2022-45868', 'CVE-2022-41915', 'CVE-2022-31684', 'CVE-2022-42003', 'CVE-2022-42004', 'CVE-2017-9096', 'Cx78f40514-81ff', 'CVE-2023-34462'];SCA;01/10/2022;129;15/08/2023
;2;113;14/08/2023;['JWT No Signature Verification', 'Unchecked Input For Loop Condition', 'Client Privacy Violation', 'Client Potential XSS', 'Angular Improper Type Pipe Usage', 'Missing HSTS Header', 'Angular Deprecated API', 'Unsafe Use Of Target blank', 'Potentially Vulnerable To Csrf', 'Use Of HTTP Sensitive Data Exposure', 'Client DOM Open Redirect', 'Potential Clickjacking on Legacy Browsers', 'Use Of Hardcoded Password'];SAST;01/08/2023;130;15/08/2023
;0;4;13/08/2023;['Input Path Not Canonicalized', 'Plaintext Storage of a Password', 'Incorrect Permission Assignment For Critical Resources', 'Improper Resource Access Authorization', 'Improper Resource Shutdown or Release', 'Improper Exception Handling', 'Portability Flaw Locale Dependent Comparison', 'Information Exposure Through an Error Message', 'Reversible One Way Hash', 'Race Condition Format Flaw', 'Use Of Hardcoded Password In Config', 'Heap Inspection', 'TruffleHog HighEntropy Strings', 'Java Find Methods', 'Java Find Imports', 'Portability Flaw In File Separator'];SAST;01/08/2023;131;15/08/2023
;1;28;14/08/2023;['Stored XSS', 'Filtering Sensitive Logs', 'SSL Verification Bypass', 'Communication Over HTTP', 'Missing Secure In Config', 'Hardcoded Password in Connection String', 'Object Access Violation', 'SSRF', 'Use of Hardcoded Cryptographic Key', 'Log Forging', 'Information Exposure Through an Error Message', 'Use Of Hardcoded Password', 'Django Missing Function Level Authorization', 'Improper Resource Shutdown or Release', 'Missing Content Security Policy', 'Insufficiently Protected Credentials', 'Command Argument Injection', 'Trust Boundary Violation in Session Variables', 'Potential Clickjacking on Legacy Browsers', 'Python Find Methods', 'Python Find Imports'];SAST;01/08/2023;132;15/08/2023
;0;0;15/08/2023;['Client Server Empty Password', 'React Deprecated', 'Potential Clickjacking on Legacy Browsers'];SAST;01/08/2023;133;15/08/2023
;0;5;15/08/2023;['Client DOM Stored XSS', 'Client DOM XSS', 'Client Potential XSS', 'CSRF', 'Missing HSTS Header', 'Unchecked Input For Loop Condition', 'Information Exposure Through an Error Message', 'Client JQuery Deprecated Symbols', 'Missing Function Level Authorization', 'Client Hardcoded Domain', 'Overly Permissive Cross Origin Resource Sharing Policy', 'Potential Clickjacking on Legacy Browsers', 'Missing X Frame Options'];SAST;01/08/2023;134;15/08/2023
;0;2;12/08/2023;['Client DOM XSS', 'Client Privacy Violation', 'Use Of Hardcoded Password', 'Angular Deprecated API', 'Client DOM Open Redirect', 'Client Server Empty Password', 'Log Forging', 'Potential Clickjacking on Legacy Browsers'];SAST;01/08/2023;135;15/08/2023
;0;54;16/08/2023;['Client DOM XSS', 'Unchecked Input for Loop Condition', 'Client HTML5 Store Sensitive data In Web Storage', 'Client Potential XSS', 'Hardcoded Password in Connection String', 'SSL Verification Bypass', 'Client Potential Code Injection', 'Client Privacy Violation', 'Django Missing Object Level Authorization', 'Missing Secure In Config', 'SSRF', 'Use of Hardcoded Cryptographic Key', 'Unchecked Input For Loop Condition', 'Client JQuery Deprecated Symbols', 'Use Of Hardcoded Password', 'Django Missing Function Level Authorization', 'Trust Boundary Violation in Session Variables', 'Missing Content Security Policy', 'Client Overly Permissive Message Posting', 'Command Argument Injection', 'Client DOM Open Redirect', 'Log Forging', 'Overly Permissive Cross Origin Resource Sharing Policy', 'Client Potential DOM Open Redirect', 'Client Potential ReDoS In Match', 'Client Server Empty Password', 'Potential Clickjacking on Legacy Browsers', 'Unsafe Use Of Target blank', 'Unprotected Cookie', 'Use of Deprecated or Obsolete Functions', 'Python Find Methods', 'Python Find Imports'];SAST;01/08/2023;136;15/08/2023
;0;15;16/08/2023;['Django Missing Object Level Authorization', 'Unchecked Input for Loop Condition', 'Open Redirect', 'SSRF', 'Client Potential XSS', 'Missing Secure In Config', 'Trust Boundary Violation in Session Variables', 'Django Missing Function Level Authorization', 'Client Hardcoded Domain', 'Missing Content Security Policy', 'Potential Clickjacking on Legacy Browsers', 'Command Argument Injection', 'Python Find Methods', 'Python Find Imports'];SAST;01/08/2023;137;15/08/2023
;3;8;16/08/2023;['Client DOM XSS', 'Client DOM Stored XSS', 'Client Potential XSS', 'HttpOnlyCookies', 'Insecure Cookie', 'Missing HSTS Header', 'Unchecked Input For Loop Condition', 'Client Hardcoded Domain', 'Missing X Frame Options', 'Client JQuery Deprecated Symbols', 'Potential Clickjacking on Legacy Browsers', 'Unprotected Cookie', 'Missing Content Security Policy', 'Missing Function Level Authorization'];SAST;01/08/2023;138;15/08/2023
